# scene_asset_ref.txt - 场景资产源引用清单
# 由 merge_new_assets.py 自动生成, 更新时间: 2026-09-22 15:39:44
# 格式: 资产路径 | 类别 | 尺寸 | 调整建议

# 1. 地面/地形 (ground) - 共 24 个

/Game/PolyHaven/Celandine/Celandine_1k.Celandine_1k | 地面/地形 | 223.9 x 30.7 x 18.6 | 可直接使用
/Game/Stylized_Tree_Pack/Meshes/Junifer/SM_Stylized_Tree_Junifer_01.SM_Stylized_Tree_Junifer_01 | 树木植被 | 116.5 x 126.9 x 521.1 | 检查朝向(竖立)
/Game/Stylized_Tree_Pack/Meshes/Junifer/SM_Stylized_Tree_Junifer_02.SM_Stylized_Tree_Junifer_02 | 树木植被 | 96.6 x 82.5 x 388.9 | 检查朝向(竖立)
/Game/Stylized_Tree_Pack/Meshes/Junifer/SM_Stylized_Tree_Junifer_03.SM_Stylized_Tree_Junifer_03 | 树木植被 | 120.0 x 124.4 x 520.2 | 检查朝向(竖立); Z+519(原点居中)
/Game/Stylized_Tree_Pack/Meshes/Junifer/SM_Stylized_Tree_Junifer_04.SM_Stylized_Tree_Junifer_04 | 树木植被 | 121.4 x 132.2 x 542.8 | 检查朝向(竖立)
/Game/Stylized_Tree_Pack/Meshes/Junifer/SM_Stylized_Tree_Junifer_05.SM_Stylized_Tree_Junifer_05 | 树木植被 | 135.2 x 127.5 x 538.9 | 检查朝向(竖立)
/Game/Stylized_Tree_Pack/Meshes/Junifer/SM_Stylized_Tree_Junifer_06.SM_Stylized_Tree_Junifer_06 | 树木植被 | 153.3 x 135.7 x 608.0 | 检查朝向(竖立); Z+607(原点居中)
/Game/Stylized_Tree_Pack/Meshes/Junifer/SM_Stylized_Tree_Junifer_07.SM_Stylized_Tree_Junifer_07 | 树木植被 | 114.0 x 114.1 x 475.9 | 检查朝向(竖立)
/Game/Stylized_Tree_Pack/Meshes/Junifer/SM_Stylized_Tree_Junifer_08.SM_Stylized_Tree_Junifer_08 | 树木植被 | 103.5 x 121.3 x 465.2 | 检查朝向(竖立)
/Game/Stylized_Tree_Pack/Meshes/Junifer/SM_Stylized_Tree_Junifer_09.SM_Stylized_Tree_Junifer_09 | 树木植被 | 112.2 x 109.2 x 463.2 | 检查朝向(竖立)
/Game/Stylized_Tree_Pack/Meshes/Junifer/SM_Stylized_Tree_Junifer_10.SM_Stylized_Tree_Junifer_10 | 树木植被 | 131.3 x 116.3 x 497.5 | 检查朝向(竖立)
/Game/Stylized_Tree_Pack/Meshes/Maple/SM_Stylized_Tree_Maple_01.SM_Stylized_Tree_Maple_01 | 树木植被 | 394.8 x 363.4 x 494.1 | 可直接使用
/Game/Stylized_Tree_Pack/Meshes/Maple/SM_Stylized_Tree_Maple_02.SM_Stylized_Tree_Maple_02 | 树木植被 | 418.6 x 411.1 x 715.2 | 可直接使用
/Game/Stylized_Tree_Pack/Meshes/Maple/SM_Stylized_Tree_Maple_03.SM_Stylized_Tree_Maple_03 | 树木植被 | 449.6 x 417.2 x 598.4 | 可直接使用
/Game/Stylized_Tree_Pack/Meshes/Maple/SM_Stylized_Tree_Maple_04.SM_Stylized_Tree_Maple_04 | 树木植被 | 405.3 x 377.8 x 691.9 | 可直接使用
/Game/Stylized_Tree_Pack/Meshes/Maple/SM_Stylized_Tree_Maple_05.SM_Stylized_Tree_Maple_05 | 树木植被 | 475.6 x 463.4 x 674.8 | 可直接使用
/Game/Stylized_Tree_Pack/Meshes/Maple/SM_Stylized_Tree_Maple_06.SM_Stylized_Tree_Maple_06 | 树木植被 | 478.6 x 449.1 x 675.3 | 可直接使用
/Game/Stylized_Tree_Pack/Meshes/Maple/SM_Stylized_Tree_Maple_07.SM_Stylized_Tree_Maple_07 | 树木植被 | 348.5 x 361.3 x 507.3 | 可直接使用
/Game/Stylized_Tree_Pack/Meshes/Maple/SM_Stylized_Tree_Maple_08.SM_Stylized_Tree_Maple_08 | 树木植被 | 325.0 x 306.2 x 525.3 | 可直接使用
/Game/Stylized_Tree_Pack/Meshes/Maple/SM_Stylized_Tree_Maple_09.SM_Stylized_Tree_Maple_09 | 树木植被 | 363.1 x 331.8 x 646.2 | 可直接使用
/Game/Stylized_Tree_Pack/Meshes/Maple/SM_Stylized_Tree_Maple_10.SM_Stylized_Tree_Maple_10 | 树木植被 | 398.0 x 379.0 x 744.2 | 可直接使用
/Game/Stylized_Tree_Pack/Meshes/Oak/SM_Stylized_Tree_Oak_01.SM_Stylized_Tree_Oak_01 | 树木植被 | 625.6 x 598.3 x 501.6 | 可直接使用
/Game/Stylized_Tree_Pack/Meshes/Oak/SM_Stylized_Tree_Oak_02.SM_Stylized_Tree_Oak_02 | 树木植被 | 663.1 x 533.7 x 535.8 | 可直接使用
/Game/Stylized_Tree_Pack/Meshes/Oak/SM_Stylized_Tree_Oak_03.SM_Stylized_Tree_Oak_03 | 树木植被 | 625.6 x 598.3 x 501.6 | 可直接使用
/Game/Stylized_Tree_Pack/Meshes/Oak/SM_Stylized_Tree_Oak_04.SM_Stylized_Tree_Oak_04 | 树木植被 | 549.0 x 509.7 x 517.8 | 可直接使用
/Game/Stylized_Tree_Pack/Meshes/Oak/SM_Stylized_Tree_Oak_05.SM_Stylized_Tree_Oak_05 | 树木植被 | 594.1 x 591.6 x 527.9 | 可直接使用
/Game/Stylized_Tree_Pack/Meshes/Oak/SM_Stylized_Tree_Oak_06.SM_Stylized_Tree_Oak_06 | 树木植被 | 600.7 x 550.4 x 566.4 | 可直接使用
/Game/Stylized_Tree_Pack/Meshes/Oak/SM_Stylized_Tree_Oak_07.SM_Stylized_Tree_Oak_07 | 树木植被 | 620.3 x 570.3 x 547.6 | 可直接使用
/Game/Stylized_Tree_Pack/Meshes/Oak/SM_Stylized_Tree_Oak_08.SM_Stylized_Tree_Oak_08 | 树木植被 | 537.9 x 529.4 x 468.6 | 可直接使用
/Game/Stylized_Tree_Pack/Meshes/Oak/SM_Stylized_Tree_Oak_09.SM_Stylized_Tree_Oak_09 | 树木植被 | 595.3 x 554.7 x 469.5 | 可直接使用
/Game/Stylized_Tree_Pack/Meshes/Oak/SM_Stylized_Tree_Oak_10.SM_Stylized_Tree_Oak_10 | 树木植被 | 611.4 x 556.0 x 575.8 | 可直接使用
/Game/Stylized_Tree_Pack/Meshes/Old/SM_Stylized_Tree_Old_01.SM_Stylized_Tree_Old_01 | 树木植被 | 425.9 x 392.8 x 721.6 | Z+602(原点居中)
/Game/Stylized_Tree_Pack/Meshes/Old/SM_Stylized_Tree_Old_02.SM_Stylized_Tree_Old_02 | 树木植被 | 429.8 x 452.9 x 720.3 | Z+601(原点居中)
/Game/Stylized_Tree_Pack/Meshes/Old/SM_Stylized_Tree_Old_03.SM_Stylized_Tree_Old_03 | 树木植被 | 414.1 x 393.9 x 790.1 | Z+667(原点居中)
/Game/Stylized_Tree_Pack/Meshes/Old/SM_Stylized_Tree_Old_04.SM_Stylized_Tree_Old_04 | 树木植被 | 395.0 x 366.5 x 772.6 | Z+653(原点居中)
/Game/Stylized_Tree_Pack/Meshes/Old/SM_Stylized_Tree_Old_05.SM_Stylized_Tree_Old_05 | 树木植被 | 417.4 x 384.6 x 776.0 | Z+655(原点居中)
/Game/Stylized_Tree_Pack/Meshes/Pine/SM_Stylized_Tree_Pine_01.SM_Stylized_Tree_Pine_01 | 树木植被 | 206.4 x 202.1 x 585.7 | 检查朝向(竖立)
/Game/Stylized_Tree_Pack/Meshes/Pine/SM_Stylized_Tree_Pine_02.SM_Stylized_Tree_Pine_02 | 树木植被 | 184.9 x 187.7 x 571.3 | 检查朝向(竖立)
/Game/Stylized_Tree_Pack/Meshes/Pine/SM_Stylized_Tree_Pine_03.SM_Stylized_Tree_Pine_03 | 树木植被 | 152.5 x 148.4 x 457.8 | 检查朝向(竖立)
/Game/Stylized_Tree_Pack/Meshes/Pine/SM_Stylized_Tree_Pine_04.SM_Stylized_Tree_Pine_04 | 树木植被 | 201.4 x 195.0 x 596.5 | 检查朝向(竖立)
/Game/Stylized_Tree_Pack/Meshes/Pine/SM_Stylized_Tree_Pine_05.SM_Stylized_Tree_Pine_05 | 树木植被 | 191.1 x 193.7 x 583.4 | 检查朝向(竖立)
/Game/Stylized_Tree_Pack/Meshes/Pine/SM_Stylized_Tree_Pine_06.SM_Stylized_Tree_Pine_06 | 树木植被 | 190.9 x 184.8 x 574.0 | 检查朝向(竖立)
/Game/Stylized_Tree_Pack/Meshes/Pine/SM_Stylized_Tree_Pine_07.SM_Stylized_Tree_Pine_07 | 树木植被 | 184.2 x 187.3 x 575.3 | 检查朝向(竖立)
/Game/Stylized_Tree_Pack/Meshes/Pine/SM_Stylized_Tree_Pine_08.SM_Stylized_Tree_Pine_08 | 树木植被 | 183.5 x 186.3 x 567.0 | 检查朝向(竖立)
/Game/Stylized_Tree_Pack/Meshes/Pine/SM_Stylized_Tree_Pine_09.SM_Stylized_Tree_Pine_09 | 树木植被 | 188.0 x 188.1 x 561.9 | 检查朝向(竖立)
/Game/Stylized_Tree_Pack/Meshes/Pine/SM_Stylized_Tree_Pine_10.SM_Stylized_Tree_Pine_10 | 树木植被 | 184.9 x 183.9 x 558.0 | 检查朝向(竖立)
/Game/Stylized_Tree_Pack/Meshes/Spruce/SM_Stylized_Tree_Spruce_01.SM_Stylized_Tree_Spruce_01 | 树木植被 | 321.7 x 317.1 x 763.4 | 检查朝向(竖立)
/Game/Stylized_Tree_Pack/Meshes/Spruce/SM_Stylized_Tree_Spruce_02.SM_Stylized_Tree_Spruce_02 | 树木植被 | 316.6 x 328.1 x 773.0 | 检查朝向(竖立)
/Game/Stylized_Tree_Pack/Meshes/Spruce/SM_Stylized_Tree_Spruce_03.SM_Stylized_Tree_Spruce_03 | 树木植被 | 356.1 x 323.2 x 823.4 | 检查朝向(竖立)
/Game/Stylized_Tree_Pack/Meshes/Spruce/SM_Stylized_Tree_Spruce_04.SM_Stylized_Tree_Spruce_04 | 树木植被 | 360.9 x 327.4 x 834.2 | 检查朝向(竖立)
/Game/Stylized_Tree_Pack/Meshes/Spruce/SM_Stylized_Tree_Spruce_05.SM_Stylized_Tree_Spruce_05 | 树木植被 | 340.7 x 362.1 x 841.8 | 检查朝向(竖立)
/Game/Stylized_Tree_Pack/Meshes/Spruce/SM_Stylized_Tree_Spruce_06.SM_Stylized_Tree_Spruce_06 | 树木植被 | 347.1 x 341.4 x 824.3 | 检查朝向(竖立)
/Game/Stylized_Tree_Pack/Meshes/Spruce/SM_Stylized_Tree_Spruce_07.SM_Stylized_Tree_Spruce_07 | 树木植被 | 335.7 x 348.6 x 820.0 | 检查朝向(竖立)
/Game/Stylized_Tree_Pack/Meshes/Spruce/SM_Stylized_Tree_Spruce_08.SM_Stylized_Tree_Spruce_08 | 树木植被 | 344.2 x 339.3 x 816.9 | 检查朝向(竖立)
/Game/Stylized_Tree_Pack/Meshes/Spruce/SM_Stylized_Tree_Spruce_09.SM_Stylized_Tree_Spruce_09 | 树木植被 | 333.9 x 346.1 x 925.1 | 检查朝向(竖立)
/Game/Stylized_Tree_Pack/Meshes/Spruce/SM_Stylized_Tree_Spruce_10.SM_Stylized_Tree_Spruce_10 | 树木植被 | 358.5 x 325.3 x 903.1 | 检查朝向(竖立)
/Game/Stylized_Tree_Pack/Meshes/Willow/SM_Stylized_Tree_Willow_01.SM_Stylized_Tree_Willow_01 | 树木植被 | 790.6 x 617.4 x 685.6 | Z+679(原点居中)
/Game/Stylized_Tree_Pack/Meshes/Willow/SM_Stylized_Tree_Willow_02.SM_Stylized_Tree_Willow_02 | 树木植被 | 659.7 x 629.9 x 708.2 | 可直接使用
/Game/Stylized_Tree_Pack/Meshes/Willow/SM_Stylized_Tree_Willow_03.SM_Stylized_Tree_Willow_03 | 树木植被 | 677.1 x 601.8 x 717.7 | Z+685(原点居中)
/Game/Stylized_Tree_Pack/Meshes/Willow/SM_Stylized_Tree_Willow_04.SM_Stylized_Tree_Willow_04 | 树木植被 | 681.1 x 610.7 x 693.2 | Z+684(原点居中)
/Game/Stylized_Tree_Pack/Meshes/Willow/SM_Stylized_Tree_Willow_05.SM_Stylized_Tree_Willow_05 | 树木植被 | 812.0 x 652.0 x 763.0 | Z+716(原点居中)
/Game/Stylized_Tree_Pack/Meshes/Willow/SM_Stylized_Tree_Willow_06.SM_Stylized_Tree_Willow_06 | 树木植被 | 771.9 x 647.0 x 705.6 | Z+662(原点居中)
/Game/Stylized_Tree_Pack/Meshes/Willow/SM_Stylized_Tree_Willow_07.SM_Stylized_Tree_Willow_07 | 树木植被 | 809.9 x 632.5 x 702.4 | Z+695(原点居中)
/Game/Stylized_Tree_Pack/Meshes/Willow/SM_Stylized_Tree_Willow_08.SM_Stylized_Tree_Willow_08 | 树木植被 | 659.7 x 629.9 x 708.2 | 可直接使用
/Game/Stylized_Tree_Pack/Meshes/Willow/SM_Stylized_Tree_Willow_09.SM_Stylized_Tree_Willow_09 | 树木植被 | 746.6 x 663.5 x 791.3 | Z+755(原点居中)
/Game/Stylized_Tree_Pack/Meshes/Willow/SM_Stylized_Tree_Willow_10.SM_Stylized_Tree_Willow_10 | 树木植被 | 732.1 x 656.5 x 745.2 | Z+735(原点居中)
/Game/MSPresets/MS_Foliage_Material/GlobalFoliageActor/BP_GlobalFoliageActor_UE5.BP_GlobalFoliageActor_UE5 | 树木植被 | 蓝图 | BP_GlobalFoliageActor_UE5_C
/Game/PN_interactiveSpruceForest/Blueprints/PN_Bending_Component.PN_Bending_Component | 树木植被 | 蓝图 | PN_Bending_Component_C
/Game/PN_interactiveSpruceForest/Blueprints/PN_GlobalUpdater.PN_GlobalUpdater | 树木植被 | 蓝图 | PN_GlobalUpdater_C
/Game/PN_interactiveSpruceForest/ExampleContent/Interaction_Ball.Interaction_Ball | 树木植被 | 蓝图 | Interaction_Ball_C
/Game/PN_interactiveSpruceForest/UE4_Mannequin/ThirdPersonCharacter.ThirdPersonCharacter | 树木植被 | 蓝图 | ThirdPersonCharacter_C
/Game/PN_interactiveSpruceForest/UE4_Mannequin/ThirdPersonGameMode.ThirdPersonGameMode | 树木植被 | 蓝图 | ThirdPersonGameMode_C
/Game/EuropeanBeech/Foliage/PivotPainter/FT_EuropeanBeech_Field_01_PP.FT_EuropeanBeech_Field_01_PP | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/EuropeanBeech/Foliage/PivotPainter/FT_EuropeanBeech_Forest_01_PP.FT_EuropeanBeech_Forest_01_PP | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/EuropeanBeech/Foliage/PivotPainter/FT_EuropeanBeech_Forest_02_PP.FT_EuropeanBeech_Forest_02_PP | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/EuropeanBeech/Foliage/PivotPainter/FT_EuropeanBeech_Forest_03_PP.FT_EuropeanBeech_Forest_03_PP | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/EuropeanBeech/Foliage/PivotPainter/FT_EuropeanBeech_Forest_04_PP.FT_EuropeanBeech_Forest_04_PP | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/EuropeanBeech/Foliage/PivotPainter/FT_EuropeanBeech_Forest_05_PP.FT_EuropeanBeech_Forest_05_PP | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/EuropeanBeech/Foliage/PivotPainter/FT_EuropeanBeech_Forest_06_PP.FT_EuropeanBeech_Forest_06_PP | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/EuropeanBeech/Foliage/PivotPainter/FT_EuropeanBeech_Forest_07_PP.FT_EuropeanBeech_Forest_07_PP | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/EuropeanBeech/Foliage/PivotPainter/FT_EuropeanBeech_Forest_08_PP.FT_EuropeanBeech_Forest_08_PP | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/EuropeanBeech/Foliage/PivotPainter/FT_EuropeanBeech_Sapling_01_PP.FT_EuropeanBeech_Sapling_01_PP | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/EuropeanBeech/Foliage/PivotPainter/FT_EuropeanBeech_Sapling_02_PP.FT_EuropeanBeech_Sapling_02_PP | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/EuropeanBeech/Foliage/PivotPainter/FT_EuropeanBeech_Sapling_03_PP.FT_EuropeanBeech_Sapling_03_PP | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/EuropeanBeech/Foliage/PivotPainter/FT_EuropeanBeech_Sapling_04_PP.FT_EuropeanBeech_Sapling_04_PP | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/EuropeanBeech/Foliage/PivotPainter/FT_EuropeanBeech_Seedling_01_PP.FT_EuropeanBeech_Seedling_01_PP | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/EuropeanBeech/Foliage/PivotPainter/FT_EuropeanBeech_Seedling_02_PP.FT_EuropeanBeech_Seedling_02_PP | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/EuropeanBeech/Foliage/PivotPainter/FT_EuropeanBeech_Seedling_03_PP.FT_EuropeanBeech_Seedling_03_PP | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/EuropeanBeech/Foliage/PivotPainter/FT_EuropeanBeech_Seedling_04_PP.FT_EuropeanBeech_Seedling_04_PP | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/EuropeanBeech/Foliage/SimpleWind/FT_EuropeanBeech_Field_01.FT_EuropeanBeech_Field_01 | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/EuropeanBeech/Foliage/SimpleWind/FT_EuropeanBeech_Forest_01.FT_EuropeanBeech_Forest_01 | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/EuropeanBeech/Foliage/SimpleWind/FT_EuropeanBeech_Forest_02.FT_EuropeanBeech_Forest_02 | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/EuropeanBeech/Foliage/SimpleWind/FT_EuropeanBeech_Forest_03.FT_EuropeanBeech_Forest_03 | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/EuropeanBeech/Foliage/SimpleWind/FT_EuropeanBeech_Forest_04.FT_EuropeanBeech_Forest_04 | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/EuropeanBeech/Foliage/SimpleWind/FT_EuropeanBeech_Forest_05.FT_EuropeanBeech_Forest_05 | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/EuropeanBeech/Foliage/SimpleWind/FT_EuropeanBeech_Forest_06.FT_EuropeanBeech_Forest_06 | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/EuropeanBeech/Foliage/SimpleWind/FT_EuropeanBeech_Forest_07.FT_EuropeanBeech_Forest_07 | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/EuropeanBeech/Foliage/SimpleWind/FT_EuropeanBeech_Forest_08.FT_EuropeanBeech_Forest_08 | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/EuropeanBeech/Foliage/SimpleWind/FT_EuropeanBeech_Sapling_01.FT_EuropeanBeech_Sapling_01 | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/EuropeanBeech/Foliage/SimpleWind/FT_EuropeanBeech_Sapling_02.FT_EuropeanBeech_Sapling_02 | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/EuropeanBeech/Foliage/SimpleWind/FT_EuropeanBeech_Sapling_03.FT_EuropeanBeech_Sapling_03 | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/EuropeanBeech/Foliage/SimpleWind/FT_EuropeanBeech_Sapling_04.FT_EuropeanBeech_Sapling_04 | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/EuropeanBeech/Foliage/SimpleWind/FT_EuropeanBeech_Seedling_01.FT_EuropeanBeech_Seedling_01 | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/EuropeanBeech/Foliage/SimpleWind/FT_EuropeanBeech_Seedling_02.FT_EuropeanBeech_Seedling_02 | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/EuropeanBeech/Foliage/SimpleWind/FT_EuropeanBeech_Seedling_03.FT_EuropeanBeech_Seedling_03 | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/EuropeanBeech/Foliage/SimpleWind/FT_EuropeanBeech_Seedling_04.FT_EuropeanBeech_Seedling_04 | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/Fab/Maple_Tree_Scan_Trunk_4_LOD/maple_tree_scan_trunk_4_lod/Materials/HeroTreeTRUNK.HeroTreeTRUNK | 树木植被 | MaterialInstanceConstant | -
/Game/Fab/Maple_Tree_Scan_Trunk_4_LOD/maple_tree_scan_trunk_4_lod/Materials/HeroTreeTile.HeroTreeTile | 树木植被 | MaterialInstanceConstant | -
/Game/Fab/Maple_Tree_Scan_Trunk_4_LOD/maple_tree_scan_trunk_4_lod/Materials/MapleBranches.MapleBranches | 树木植被 | MaterialInstanceConstant | -
/Game/Fab/Maple_Tree_Scan_Trunk_4_LOD/maple_tree_scan_trunk_4_lod/Materials/MapleV2.MapleV2 | 树木植被 | MaterialInstanceConstant | -
/Game/Fab/Maple_Tree_Scan_Trunk_4_LOD/maple_tree_scan_trunk_4_lod/Textures/maple_tree_scan_trunk_4_lod_texture_0.maple_tree_scan_trunk_4_lod_texture_0 | 树木植被 | Texture2D | -
/Game/Fab/Maple_Tree_Scan_Trunk_4_LOD/maple_tree_scan_trunk_4_lod/Textures/maple_tree_scan_trunk_4_lod_texture_1.maple_tree_scan_trunk_4_lod_texture_1 | 树木植被 | Texture2D | -
/Game/Fab/Maple_Tree_Scan_Trunk_4_LOD/maple_tree_scan_trunk_4_lod/Textures/maple_tree_scan_trunk_4_lod_texture_2.maple_tree_scan_trunk_4_lod_texture_2 | 树木植被 | Texture2D | -
/Game/Fab/Maple_Tree_Scan_Trunk_4_LOD/maple_tree_scan_trunk_4_lod/Textures/maple_tree_scan_trunk_4_lod_texture_3.maple_tree_scan_trunk_4_lod_texture_3 | 树木植被 | Texture2D | -
/Game/Fab/MaterialParameterCollection/QMPC_GlobalFoliageActor.QMPC_GlobalFoliageActor | 树木植被 | MaterialParameterCollection | -
/Game/Fab/Materials/Standard/M_MS_Foliage.M_MS_Foliage | 树木植被 | Material | -
/Game/Fab/Materials/VT/M_MS_Foliage_VT.M_MS_Foliage_VT | 树木植被 | Material | -
/Game/Fab/Tree/realistic_tree/Materials/normal_leaves.normal_leaves | 树木植被 | MaterialInstanceConstant | -
/Game/Fab/Tree/realistic_tree/Materials/trunk.trunk | 树木植被 | MaterialInstanceConstant | -
/Game/Fab/Tree/realistic_tree/Textures/realistic_tree_texture_0.realistic_tree_texture_0 | 树木植被 | Texture2D | -
/Game/Fab/Tree/realistic_tree/Textures/realistic_tree_texture_1.realistic_tree_texture_1 | 树木植被 | Texture2D | -
/Game/Fab/Tree/realistic_tree/Textures/realistic_tree_texture_2.realistic_tree_texture_2 | 树木植被 | Texture2D | -
/Game/Fab/Tree/realistic_tree/Textures/realistic_tree_texture_3.realistic_tree_texture_3 | 树木植被 | Texture2D | -
/Game/Fab/Tree/realistic_tree/Textures/realistic_tree_texture_4.realistic_tree_texture_4 | 树木植被 | Texture2D | -
/Game/Fab/Tree/realistic_tree/Textures/realistic_tree_texture_5.realistic_tree_texture_5 | 树木植被 | Texture2D | -
/Game/Fab/Tree_test/tree_test/Materials/Amur_Maple_0.Amur_Maple_0 | 树木植被 | MaterialInstanceConstant | -
/Game/Fab/Tree_test/tree_test/Materials/Silver_Birch_Bark.Silver_Birch_Bark | 树木植被 | MaterialInstanceConstant | -
/Game/Fab/Tree_test/tree_test/Textures/tree_test_texture_0.tree_test_texture_0 | 树木植被 | Texture2D | -
/Game/Fab/Tree_test/tree_test/Textures/tree_test_texture_1.tree_test_texture_1 | 树木植被 | Texture2D | -
/Game/Fab/Tree_test/tree_test/Textures/tree_test_texture_2.tree_test_texture_2 | 树木植被 | Texture2D | -
/Game/Fab/Tree_test/tree_test/Textures/tree_test_texture_3.tree_test_texture_3 | 树木植被 | Texture2D | -
/Game/Fab/Tree_test/tree_test/Textures/tree_test_texture_4.tree_test_texture_4 | 树木植被 | Texture2D | -
/Game/Fab/Tree_test/tree_test/Textures/tree_test_texture_5.tree_test_texture_5 | 树木植被 | Texture2D | -
/Game/Foliage_Sets/Ground003_4K-JPG/Ground003.Ground003 | 树木植被 | Texture2D | -
/Game/Foliage_Sets/Ground003_4K-JPG/Ground003_4K-JPG_Color.Ground003_4K-JPG_Color | 树木植被 | Texture2D | -
/Game/Foliage_Sets/Ground003_4K-JPG/Ground003_4K-JPG_Displacement.Ground003_4K-JPG_Displacement | 树木植被 | Texture2D | -
/Game/Foliage_Sets/Ground003_4K-JPG/Ground003_4K-JPG_NormalDX.Ground003_4K-JPG_NormalDX | 树木植被 | Texture2D | -
/Game/Foliage_Sets/Ground003_4K-JPG/Ground003_4K-JPG_NormalGL.Ground003_4K-JPG_NormalGL | 树木植被 | Texture2D | -
/Game/Foliage_Sets/Ground003_4K-JPG/Ground003_4K-JPG_Roughness.Ground003_4K-JPG_Roughness | 树木植被 | Texture2D | -
/Game/Foliage_Sets/Ground003_4K-JPG/M_Ground003.M_Ground003 | 树木植被 | Material | -
/Game/Foliage_Sets/Ground003_4K-JPG/T_Ground003_Color.T_Ground003_Color | 树木植被 | Texture2D | -
/Game/Foliage_Sets/Ground003_4K-JPG/T_Ground003_Displacement.T_Ground003_Displacement | 树木植被 | Texture2D | -
/Game/Foliage_Sets/Ground003_4K-JPG/T_Ground003_Normal.T_Ground003_Normal | 树木植被 | Texture2D | -
/Game/Foliage_Sets/Ground003_4K-JPG/T_Ground003_Roughness.T_Ground003_Roughness | 树木植被 | Texture2D | -
/Game/Foliage_Sets/VOL22_WildGrass/DEMO/MI_Ground_Demo_01a.MI_Ground_Demo_01a | 树木植被 | MaterialInstanceConstant | -
/Game/Foliage_Sets/VOL22_WildGrass/DEMO/MM_Ground_Demo_01a.MM_Ground_Demo_01a | 树木植被 | Material | -
/Game/Foliage_Sets/VOL22_WildGrass/DEMO/ukilfhdfw_4K_AO.ukilfhdfw_4K_AO | 树木植被 | Texture2D | -
/Game/Foliage_Sets/VOL22_WildGrass/DEMO/ukilfhdfw_4K_Albedo.ukilfhdfw_4K_Albedo | 树木植被 | Texture2D | -
/Game/Foliage_Sets/VOL22_WildGrass/DEMO/ukilfhdfw_4K_Displacement.ukilfhdfw_4K_Displacement | 树木植被 | Texture2D | -
/Game/Foliage_Sets/VOL22_WildGrass/DEMO/ukilfhdfw_4K_Normal.ukilfhdfw_4K_Normal | 树木植被 | Texture2D | -
/Game/Foliage_Sets/VOL22_WildGrass/DEMO/ukilfhdfw_4K_Roughness.ukilfhdfw_4K_Roughness | 树木植被 | Texture2D | -
/Game/Foliage_Sets/VOL22_WildGrass/Foliage/F_Grass_Beach_01a.F_Grass_Beach_01a | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/Foliage_Sets/VOL22_WildGrass/Foliage/F_Grass_Beach_01b.F_Grass_Beach_01b | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/Foliage_Sets/VOL22_WildGrass/Foliage/F_Grass_Beach_01c.F_Grass_Beach_01c | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/Foliage_Sets/VOL22_WildGrass/Foliage/F_Grass_Beach_01d.F_Grass_Beach_01d | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/Foliage_Sets/VOL22_WildGrass/Foliage/F_Grass_Beach_01e.F_Grass_Beach_01e | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/Foliage_Sets/VOL22_WildGrass/Foliage/F_Grass_Beach_01f.F_Grass_Beach_01f | 树木植被 | FoliageType_InstancedStaticMesh | -
/Game/Foliage_Sets/VOL22_WildGrass/Foliage/F_Grass_Beach_01g.F_Grass_Beach_01g | 树木植被 | FoliageType_InstancedStaticMesh | -
